id,name,height,weight,reach,dob,ss_min,str_acc,str_a_min,str_def,td_avg,td_acc,td_def,sub_avg,wins,losses,wl_diff,momentum
a09ed60aa67a3f67,Farid Basharat,5'8",135,,1997,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
172c2135e70f87b7,Luke Barnatt,6'6",185,77,1988,4.43,36,3.87,59,.0.63,42,63,..0.4,3,3,0,-3
dc63542668295c23,Michael Bravo,,155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
8eb046f83e82bf26,Martin Buday,6'4",265,77,1991,4.59,48,4.88,55,.0.00,0,0,..0.0,3,0,3,3
132505067f08c54d,Bubba Bush,6'0",185,,1985,0.63,55,7.01,25,.2.82,50,60,..0.0,0,1,-1,-1
7d5b12de1625984e,Scott Baker,6'0",210,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
8dc4f34c1f50d00d,Charles Bennett,5'8",155,,1979,1.39,39,1.35,64,.2.02,100,36,..2.0,3,3,0,1
6a740daf1b279661,Maycee Barber,5'5",125,65,1998,4.42,53,2.64,53,.1.12,32,66,..0.1,7,2,5,3
436f970c9ea9169c,Gabriel Benitez,5'8",155,71,1988,4.79,41,4.05,65,.0.27,50,58,..1.1,7,6,1,1
1afd74f8cb0719f3,Jeremy Boczulak,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
23024fdfc966410a,Gilbert Burns,5'10",170,71,1986,3.46,48,3.21,54,.2.00,34,47,..0.6,13,5,8,-1
a7d687e6ecb30981,Rob Broughton,6'2",265,74,1983,2.83,60,2.54,51,.0.00,0,26,..3.2,1,2,-1,-2
c80095f6092271a7,Tim Boetsch,6'0",185,74,1981,2.93,50,2.90,57,.1.45,34,59,..0.8,12,12,0,-2
dcdc4503b9d49977,Julia Budd,5'7",145,67,1983,2.42,74,1.18,47,.3.60,57,83,..0.0,2,2,0,-1
c2e3e67b5911bfb7,Diego Brandao,5'7",145,64,1987,2.94,47,3.38,62,.3.21,68,80,..0.6,6,4,2,-1
8ef4a91ac694b7ce,Shayna Baszler,5'7",135,,1980,2.49,30,6.36,51,.0.67,18,44,..1.3,0,5,-5,-5
85d905f7c4f5a1af,Murilo Bustamante,6'2",183,,1966,1.33,32,1.90,60,.2.46,33,54,..1.2,7,7,0,-1
c7011de4765d2497,Paul Bradley,5'9",170,,1983,2.26,32,4.13,56,.1.12,16,100,..0.0,1,3,-2,-3
ffc3e6daaa6da0b7,Johnny Bedford,5'10",135,71,1983,4.53,50,1.75,63,.1.83,62,62,..0.0,2,3,-1,-2
404ecb2700844072,DeAnna Bennett,5'4",125,68,1984,3.13,58,3.27,58,.0.00,0,0,..1.0,0,0,0,0
7a359ef685a304a7,Amaury Bitetti,5'9",185,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,1,0,1
59c438c81fbf3ece,Tereza Bleda,,115,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
4130a743d9d22163,Alan Belcher,6'2",185,75,1984,2.70,41,3.10,59,.0.44,26,55,..0.9,9,6,3,-2
6da99156486ed6c2,Joshua Burkman,5'10",170,72,1980,2.69,43,3.13,51,.2.53,36,72,..0.3,6,12,-6,-5
3f24c96753dbd9f9,Scott Bessac,6'4",245,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,1,0,-1
791c8437b341fba5,Joanderson Brito,5'8",145,72,1995,3.79,49,3.28,50,.2.90,62,0,..0.0,2,1,1,1
78a5eea49638685d,Nick Barnes,5'11",170,,  --,2.86,29,8.93,51,.5.36,100,100,..5.4,0,0,0,0
4a1329cc8eb0928a,Maximo Blanco,5'8",145,71,1983,4.11,44,3.19,66,.1.85,36,63,..0.3,4,6,-2,-2
3033c1c080672475,Dakota Bush,5'10",155,73,1994,2.77,38,4.42,41,.2.40,33,0,..0.0,0,2,-2,-2
aebfb84d1f6d2d8c,Allen Berube,5'8",155,,1974,0.92,80,0.92,33,.6.87,100,0,..3.4,0,1,-1,-1
c3ac8d0da7b05772,Josh Bennett,6'4",259,,  --,2.90,40,5.80,43,.1.50,100,100,..0.0,0,1,-1,-1
b0a6124751a56bc4,Jonathan Brookins,6'0",145,74,1985,2.69,39,3.63,56,.1.94,17,80,..0.3,2,4,-2,-2
87f19d19f4cb73f8,Bibulatov Magomed,5'5",125,65,1988,3.60,51,1.83,52,.2.85,40,75,..0.0,1,2,-1,-2
64a50dad704d1d49,Edson Barboza,5'11",145,75,1986,3.96,44,4.10,58,.0.38,44,75,..0.1,16,11,5,-2
e8fb8e53bc2e29d6,Marcus Bossett,6'1",215,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,2,-1,-2
5f8e00c27b7e7410,Justin Bruckmann,5'9",170,,  --,0.59,66,5.91,16,.0.00,0,33,..0.0,0,1,-1,-1
01641ba5df0c69b0,Gabriel Bonfim,6'0",170,,1997,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
7138a15258dabf20,Bruna Brasil,5'6",115,,1993,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
3b17353b8002c7d0,Dennis Bryant,6'0",205,,1985,10.56,59,10.56,13,.0.00,0,0,..0.0,0,1,-1,-1
d6ed764f8b78d32a,Allan Begosso,5'4",135,,1995,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
898337ef520fe4d3,Bryan Baker,6'3",185,,1985,1.78,52,2.83,45,.0.44,50,37,..0.9,2,1,1,-1
b16a7e6a627e9789,Chase Beebe,5'7",135,67,1985,2.17,38,1.64,69,.2.49,42,41,..0.9,2,5,-3,-5
2adb11835acd815b,Tom Blackledge,,205,,  --,2.91,61,2.55,46,.0.00,0,75,..0.0,0,1,-1,-1
1efa064872f089d0,David Bielkheden,5'10",155,71,1979,1.11,57,1.64,54,.2.65,63,14,..0.0,1,3,-2,-1
6104730621ff318d,Karla Benitez,5'3",113,,  --,0.00,0,2.40,57,.0.00,0,100,..0.0,0,1,-1,-1
31123249b0bbf52e,Matt Brown,6'0",170,75,1981,3.77,55,2.94,54,.1.71,46,64,..1.3,16,13,3,-1
ecdf14f4f8643d39,Byron Bloodworth,5'8",135,,1983,1.82,28,5.18,50,.0.00,0,0,..0.0,0,2,-2,-2
d80ee110748171ac,Mike Breeden,5'10",155,70,1989,5.43,42,6.38,41,.1.44,37,59,..0.0,0,3,-3,-3
a6d8bfe9e0c8153b,Kevin Burns,5'10",170,74,1980,2.74,38,4.30,52,.0.28,50,47,..0.8,2,3,-1,-3
7a5e8c94a86f9895,Chris Barnett,5'9",265,75,1986,3.60,45,5.59,37,.0.00,0,0,..0.0,1,2,-1,-1
bc711b6dd95c1af6,Mario Bautista,5'9",135,69,1993,5.27,48,3.96,56,.2.17,63,66,..0.3,4,2,2,2
1433786ac76cf777,Colley  Bradford,5'7",145,,  --,0.43,25,1.73,50,.19.42,50,100,..0.0,0,1,-1,-1
35d6337320a4ae48,Arlene Blencowe,5'5",145,,1983,2.31,43,2.10,43,.0.00,0,55,..0.6,0,0,0,0
d227958e8a0c1466,Kotetsu Boku,5'9",154,,1977,2.47,42,2.80,53,.0.00,0,0,..0.0,0,1,-1,-1
d74cba8566291bfa,Junie Browning,5'9",155,,1984,3.76,48,1.76,66,.3.53,66,0,..3.5,1,1,0,-1
8ba8e8d7eafa7267,Anton Berzin,6'2",205,,1989,4.40,46,6.80,67,.2.00,28,0,..1.0,0,1,-1,-1
a6959da32f0e6b5d,Kyle Bradley,5'9",155,71,1982,1.99,40,3.45,58,.0.65,50,40,..0.0,1,3,-2,-1
b69f24c500d783e7,Francimar Barroso,6'1",205,75,1980,2.77,52,3.07,59,.2.22,24,83,..0.0,4,4,0,-2
d2c55d1d2e67773b,David Branch,6'1",185,78,1981,1.66,39,1.91,56,.2.55,32,43,..0.0,4,5,-1,-2
1652f3213655b935,Phil Baroni,5'9",170,72,1976,2.77,45,3.93,40,.1.46,47,60,..0.5,7,13,-6,-6
3dd92ff9fb0412b3,Ali Bagautinov,5'4",125,65,1985,2.85,42,3.09,52,.2.51,36,65,..0.3,4,3,1,-1
30e39145fec48d25,Jason Butcher,6'3",185,,1984,1.82,40,2.73,25,.13.64,50,0,..0.0,0,0,0,0
cf1a88371c8cb690,Aaron Brink,6'3",205,,1974,3.49,42,5.71,57,.0.00,0,0,..0.0,1,1,0,1
e4a47b07044ddd72,Ignacio Bahamondes,6'3",155,75,1997,8.33,47,5.03,58,.0.00,0,95,..0.6,3,1,2,2
d024ed963e8bf7ea,Damien Brown,5'10",155,68,1984,3.66,38,4.86,50,.0.68,27,53,..0.7,2,4,-2,-3
e4d2564ea0e34e2b,Mehdi Baghdad,6'1",155,,1985,3.13,30,4.56,46,.0.00,0,33,..0.0,0,2,-2,-2
0c25d0a5e8cdbf19,Lukasz Brzeski,6'4",236,78,1992,6.86,46,3.78,60,.1.04,66,100,..1.0,1,1,0,-1
d61316139d68dbe3,Roman Bogatov,5'8",155,73,1990,3.33,42,4.40,44,.1.00,9,50,..0.0,0,1,-1,-1
c50ea21fe9ef478d,Yohan Banks,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,2,0,2,2
9fd1f08dd4aec14a,Dave Beneteau,6'2",250,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,3,3,0,1
7e511f8d842a109d,Arjan Bhullar,6'1",245,75,1986,2.33,56,3.25,59,.1.73,75,100,..0.0,3,1,2,2
d7e40dca3ae125be,Diana Belbita,5'7",115,68,1996,6.43,42,6.18,50,.0.63,50,68,..0.0,1,3,-2,-1
0e5c79b3594ff0ad,Sherrard Blackledge,5'11",155,75,1993,3.70,49,3.13,55,.4.00,33,42,..0.0,1,1,0,-1
f941505e35fb1eae,Raphael Butler,6'3",261,,1984,4.69,45,0.94,91,.0.00,0,100,..14.1,0,0,0,0
66766984842c13dc,Edson Berto,5'6",155,,1983,1.76,36,4.62,47,.5.47,40,0,..2.7,1,2,-1,-2
34dbcd4dbaf21a36,Jordan Bailey,5'9",145,,  --,1.74,40,0.29,0,.4.35,100,0,..4.3,0,0,0,0
ebf298f8ac7e232b,David Blanco,5'7",145,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
4a191f4ea2fce7fc,Anvar Boynazarov,5'9",145,,1989,0.00,0,7.83,29,.0.00,0,0,..0.0,0,1,-1,-1
59851163aaf1aed8,Gregory Bouchelaghem,6'2",183,,  --,0.27,21,1.53,36,.0.00,0,50,..0.0,0,1,-1,-1
9c44f290f5726d95,Martin Bravo,5'8",145,71,1993,7.66,39,5.72,51,.2.60,35,85,..0.0,1,3,-2,-3
8691881b31c16b88,Luc Bondole,6'2",205,,  --,3.35,51,2.04,62,.0.00,0,0,..1.8,0,0,0,0
3b9f723e2720a238,Roger Bowling,5'9",155,68,1982,3.90,47,3.86,51,.3.09,43,27,..0.9,4,5,-1,-1
f626118b6da0e020,Bryan Battle,6'1",170,77,1994,7.18,56,4.53,41,.1.31,22,55,..0.7,3,0,3,3
b26d3e3746fb4024,Brian Bowles,5'7",135,70,1980,2.36,26,2.98,64,.1.39,70,54,..1.4,7,3,4,-2
b8c0f30ee9a98b69,Fernando Bruno,5'6",145,,1982,1.75,39,1.78,48,.2.02,22,56,..0.5,0,2,-2,-2
52b3ec072ad497a4,Dominic Brown,5'11",190,,1982,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
2efbc83a6b9b7f86,Tai Bowden,5'11",230,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,1,0,1
8a0a35e7c74bebcc,Ashe Bowman,5'9",155,,1976,2.43,42,4.86,57,.0.00,0,0,..0.0,0,1,-1,-1
7e69a4b0961aa555,Brad Blackburn,5'10",170,73,1977,4.55,35,3.59,65,.0.93,50,76,..0.7,3,2,1,-2
a524710c3ef918fa,Fernando Bettega,,170,,1980,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
1588b787bda7b540,Tom Breese,6'3",185,73,1991,3.34,50,2.81,60,.0.00,0,70,..1.1,5,3,2,-1
880c6b788266a3ef,Frederick Brown,6'0",235,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
b9f28e7045fdfce7,Raoni Barcelos,5'7",135,67,1987,5.98,51,5.64,61,.1.66,43,92,..0.5,5,2,3,-2
8a22c6b4d29880a3,Chris Birchler,6'3",205,,1987,9.35,46,14.83,35,.0.00,0,0,..0.0,0,1,-1,-1
d31cbcdd7d69536d,TJ Brown,5'9",145,72,1990,3.68,43,2.88,50,.3.86,61,41,..1.6,3,3,0,-1
106a925d947a0de9,Mack Brewer,,205,,  --,0.00,0,6.67,36,.0.00,0,0,..0.0,0,1,-1,-1
06dced58ca24a6bd,Junior Barata,5'10",170,,1982,4.03,33,8.46,34,.0.00,0,0,..0.0,0,1,-1,-1
69898645d600abdb,Rodolfo Bellato,,205,,1996,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
b3bbe88fecd6a0d2,Dave Berry,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
9ddfb3369a3b0394,Antonio Banuelos,5'5",135,63,1979,2.69,33,3.15,58,.1.62,62,86,..0.4,8,6,2,-1
fd5b6598a3b70c0a,Seth Baczynski,6'3",170,75,1981,3.08,31,3.14,51,.0.89,16,48,..0.8,5,6,-1,-3
93892752c5fc23ca,Jerry Bohlander,5'11",199,,1974,0.00,0,0.00,0,.0.00,0,0,..0.0,5,2,3,-1
6e9af164ab91a229,Shawn Bunch,5'5",135,,1983,0.00,0,1.55,55,.0.00,0,50,..0.0,0,0,0,0
1cecc8fe6748a532,Stephen Bass,5'9",145,,1982,4.87,52,5.87,55,.0.00,0,0,..0.0,0,1,-1,-1
04c8b08b16a5b99e,Tanner Boser,6'2",255,75,1991,4.23,51,2.16,63,.0.00,0,70,..0.0,4,3,1,1
5095b0920a3602aa,Blake Bilder,5'8",145,,1990,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
2aaf0181432adf0b,Roy Boughton,6'0",205,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
497ba5b12a4bfc47,Jason Brilz,5'11",205,71,1975,2.66,40,1.78,65,.2.37,25,25,..1.3,3,4,-1,-3
dadd80ef954e54ed,Justin Burlinson,6'1",170,74,1997,1.24,40,3.09,61,.0.00,0,100,..9.3,0,1,-1,-1
e3779ef06e98f185,Keith Berish,6'0",205,,1985,3.58,36,4.81,62,.1.76,40,0,..0.0,0,1,-1,-1
476fe566d2df676e,Modestas Bukauskas,6'3",205,78,1994,3.59,37,4.54,52,.0.00,0,100,..0.0,1,3,-2,-3
c5a126ace82a6025,Anthony Birchak,5'8",135,69,1986,3.93,36,3.67,56,.0.48,14,61,..0.5,2,4,-2,-2
38b1417ec17072da,Jess Bouscal,,155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
80c0bed43da0e27b,David Baron,5'6",155,,1973,1.17,30,2.10,56,.0.00,0,14,..0.7,0,2,-2,-2
c06a5c95f1169c0b,James Barnes,5'8",135,71,1982,0.57,34,3.02,39,.1.08,16,40,..0.0,0,1,-1,-1
91e69a1c3c87325b,Chris Barnhizer,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
69f01b25dfabaf6b,Mads Burnell,5'8",145,69,1994,1.28,41,2.71,51,.3.45,47,22,..0.4,1,2,-1,-1
5b2325cd70dbe2ea,Talita Bernardo,5'4",135,68,1987,3.12,42,4.04,55,.1.62,22,28,..0.5,1,3,-2,-1
b2f743746e8dcfa2,Jason Black,5'8",155,,1972,1.06,47,2.60,45,.0.48,33,28,..6.2,2,3,-1,-3
ebbf571f349e79d9,Jonas Bilharinho,5'11",145,75,1990,3.71,60,3.36,57,.0.00,0,100,..0.0,1,0,1,1
70a1c7626b5e0599,Derek Bohi,6'4",260,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
98f6da59d765ec94,Charlie Brenneman,5'10",155,70,1981,1.52,56,1.55,46,.4.23,42,72,..0.0,4,7,-3,-5
0b8d512c79b4baf3,Matt Bessette,5'10",145,70,1984,4.36,41,4.45,58,.0.64,28,61,..0.3,0,2,-2,-2
c5af5750e8bae4f0,Kyle Bochniak,5'7",145,70,1987,2.63,31,5.11,58,.1.14,15,62,..0.0,2,5,-3,-3
81d9df19e255b8b6,Jarred Brooks,5'3",125,62,1993,2.12,46,1.66,62,.4.54,57,69,..0.6,2,2,0,1
eb393afdbe3293d5,Ismael Bonfim,5'8",155,,1995,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
55f446032177b119,Chris Beal,5'7",125,69,1985,3.45,35,3.18,61,.1.60,58,78,..0.2,2,3,-1,-3
9e2624ac992660c6,Chris Brown,,170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
3feed7d02711d8b7,Courtney Buck,5'10",135,,1982,1.49,28,3.24,54,.0.00,0,33,..0.0,0,2,-2,-2
f0abbb6f3444dae7,Paul Buentello,6'2",245,77,1974,3.29,45,3.83,52,.0.19,33,39,..0.4,8,4,4,-2
0b935b9bbbe5fc07,Keith Berry,6'1",185,,1987,0.27,12,6.27,28,.0.00,0,0,..0.0,0,4,-4,-4
1e092415a7eeaf65,Josh Burns,6'1",244,,1978,2.40,48,5.73,32,.0.00,0,100,..0.0,0,0,0,0
da22387a0407a2dc,Da'Mon Blackshear,5'10",135,72,1994,1.80,39,4.20,58,.1.00,20,0,..1.0,0,0,0,0
01fcef7e3d051722,Henry Briones,5'8",135,69,1980,3.47,42,4.68,53,.0.00,0,52,..0.6,1,4,-3,-4
a653cb5eb4b39339,Caio Bittencourt,6'0",185,75,1991,0.29,16,0.57,33,.0.00,0,0,..0.0,0,1,-1,-1
53c21779d84ceb75,Jay Bogan,,145,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
85df85a4e276c90e,Terrell Brown,,185,,1983,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
01f022fa494188e2,Josh Bryant,5'10",185,,1980,1.10,20,6.10,43,.0.00,0,0,..0.0,0,1,-1,-1
4126a78111c0855a,Caio Borralho,5'10",185,75,1993,2.72,62,1.82,61,.2.63,80,75,..0.0,4,0,4,4
c4d039123e62f6a9,Dennis Buzukja,5'9",145,70,1997,3.53,47,4.70,40,.1.50,33,92,..0.5,1,1,0,1
a25f3dc0df974597,Pat Benson,5'9",155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
87f0b37f153cf497,Michael Byrnes,5'11",155,,1990,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
e575b6ff678c1aca,Shonte Barnes,5'11",185,76,1987,2.32,38,1.55,67,.0.00,0,60,..0.0,0,1,-1,-1
2c2caf2f2bab9df5,Humberto Bandenay,5'11",145,71,1994,2.22,41,4.79,41,.2.90,46,62,..0.5,1,3,-2,-3
ad3f53c454cbbead,Josh Barnett,6'3",250,78,1977,3.20,50,2.11,57,.1.26,55,55,..1.4,21,8,13,1
dfdd0c5dd0d4bc23,Mike Bourke,6'0",275,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
b98209144b63ae26,Mike Budnik,5'9",145,68,1974,0.65,52,0.95,53,.0.00,0,0,..3.4,1,3,-2,-3
4c4b44e3cf5815b3,Stephen Banaszak,6'0",145,,1990,4.20,47,1.15,66,.0.00,0,100,..1.9,0,0,0,0
c6aee362c7a7d482,Randy Brown,6'3",170,78,1990,4.42,48,3.32,55,.0.76,35,71,..0.6,9,4,5,3
99df7d0a2a08a8a8,Jan Blachowicz,6'2",205,78,1983,3.55,49,2.77,54,.1.08,53,66,..0.3,12,6,6,1
34218661c44ed55d,Michel Batista,6'3",260,,1984,0.00,0,4.03,40,.6.72,50,0,..0.0,0,1,-1,-1
aa571d75f80fde7d,Drew Brokenshire,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
fa6796c55d6c5440,Curtis Blaydes,6'4",265,80,1991,3.54,51,1.70,59,.6.05,53,33,..0.0,12,3,9,3
3d074044a33825e7,Ramiz Brahimaj,5'10",170,72,1992,2.47,41,4.08,50,.1.90,66,58,..2.4,2,2,0,1
013da757877044a2,Joe Brammer,5'8",155,,1983,2.15,31,2.80,56,.0.81,50,50,..0.0,0,2,-2,-2
9b68bf67c5695185,Todd Brown,5'11",205,,1976,2.15,45,3.85,48,.0.00,0,50,..0.0,0,2,-2,-2
43612456979e5d5e,Steve Byrnes,6'0",170,,  --,1.20,51,2.67,27,.3.00,60,0,..4.0,0,1,-1,-1
b96939f2b8d88e82,Ariel Beck,5'6",125,66,1990,4.44,34,4.31,64,.0.00,0,0,..0.0,0,1,-1,-1
80eacd4da0617c57,Joseph Benavidez,5'4",125,65,1984,3.52,34,2.67,61,.1.41,30,62,..0.6,21,8,13,-3
d21113c9ff3788ae,Peter Barrett,5'10",145,73,1986,4.18,61,4.32,42,.1.39,22,66,..0.0,1,2,-1,-2
93bf96be327fcd98,Jeff Bedard,5'6",145,,1970,0.80,51,0.00,100,.3.43,66,100,..2.6,1,1,0,-1
a220be6d41d6f97d,Carlos Barreto,6'4",230,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,2,-1,1
29508aff4d93cbbe,Ryan Bastianelli,5'5",135,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
6f242453c91a5af0,Dennis Bermudez,5'6",155,66,1986,4.42,46,3.07,59,.3.89,40,82,..1.1,10,7,3,1
b3b6e80b7d5f8f0d,Jeremiah Billington,5'9",205,,1977,1.60,62,7.06,35,.0.00,0,50,..0.0,0,1,-1,-1
82d4c957649faf9b,Miguel Baeza,6'2",170,74,1992,4.88,49,5.10,53,.0.44,28,100,..1.8,4,3,1,-3
8a56ea383fd26e52,Galore Bofando,5'11",170,72,1982,3.63,45,3.63,54,.2.37,100,50,..0.0,1,1,0,-1
81ca2c245b19b3c5,Melton Bowen,6'0",225,,1969,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
611b9c068c9e2c44,Rich Bouphanouvong,5'7",170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
e8fe9c15d348e778,Daniel Barez,5'6",125,66,1988,3.47,50,5.13,53,.5.00,31,100,..2.0,0,1,-1,-1
cf9d24e4bd0cf2ce,Mark Bocek,5'8",155,75,1981,2.34,43,2.32,60,.3.65,36,31,..1.3,8,5,3,1
e319d6697d41f3cf,Robert Breslin,5'11",155,,  --,2.21,46,3.50,66,.1.38,100,50,..0.0,0,1,-1,-1
cc8c623cca88f54f,Mayra Bueno Silva,5'6",135,66,1991,4.23,54,5.01,59,.0.00,0,67,..1.5,5,2,3,2
9a2d3567abc02e34,Tae Hyun Bang,5'9",155,71,1983,2.72,38,2.07,66,.0.49,33,57,..0.5,2,3,-1,-1
f273f1b8df04c8a1,Eduardo Bustillos,5'8",135,,1987,2.61,59,6.22,35,.0.00,0,100,..0.0,0,0,0,0
5431dccc09118234,Lance Benoist,5'11",170,72,1988,3.68,51,2.70,56,.1.50,33,61,..0.0,2,2,0,1
a52bc1e62cf0b7c6,Melsik Baghdasaryan,5'9",145,70,1992,6.00,62,3.48,53,.0.00,0,76,..0.0,3,0,3,3
2c733e059462c1dc,Sean Bassett,,155,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,3,-3,-3
c32eab6c2119e989,Jose Barreto,,185,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
619d807fa54ae8f7,Jason Blackford,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
e626e92a8f2a9737,Balajin,5'9",155,,1992,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
702a72aa7a266d86,Tony Bonello,6'2",185,,  --,0.62,33,12.62,10,.0.00,0,0,..0.0,0,1,-1,-1
e2d5072048b825b1,Goldman Butler,,,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
6b8fd98eb52363d1,Ian Butler,5'8",155,,  --,2.09,14,6.69,36,.0.00,0,50,..0.0,0,0,0,0
b1a3e0aca758b322,Derek Brunson,6'1",185,77,1984,3.50,47,2.84,52,.3.23,33,89,..0.6,17,7,10,-1
20999e27ddd94bda,Ryan Benoit,5'5",125,68,1989,2.88,39,3.65,58,.0.28,22,72,..0.4,3,6,-3,-3
e6015889f50075d2,David Barrios,5'6",145,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
4c805f5f58a75df0,Mikey Burnett,5'6",170,,1974,0.00,0,0.00,0,.0.00,0,0,..0.0,2,1,1,1
df3c39573d01f55b,Mike Bronzoulis,6'0",155,,1979,1.13,34,2.54,37,.0.00,0,33,..0.0,1,1,0,1
0313bf497de9c470,Igor Borisov,6'0",235,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
0974d8d4053a7237,Lee Brousseau,6'1",205,,1974,0.00,0,0.00,0,.0.00,0,0,..0.0,0,2,-2,-2
a71feb7ea7592a71,Mike Bencic,6'0",215,,  --,0.00,0,3.32,53,.0.00,0,0,..0.0,0,2,-2,-2
9900ab86a4c458bd,Josh Bumgarner,6'1",170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
545d549d6bf87187,Francois Botha,6'2",260,,1968,0.00,0,1.05,77,.0.00,0,0,..0.0,0,1,-1,-1
e9e7e1c8ff289e1b,Humberto Brown Morrison,5'10",145,,1984,1.71,50,2.19,62,.1.43,25,0,..0.0,0,1,-1,-1
046a85108610c0d2,Dashawn Boatwright,6'0",205,,1988,0.00,0,52.50,12,.0.00,0,0,..0.0,0,1,-1,-1
11547e29f253fb89,Marcos Brigagao,6'3",205,76,1996,3.07,43,3.27,25,.0.00,0,36,..0.0,0,1,-1,-1
a72d260b436924c4,Francisco Bueno,5'9",225,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,1,1,0,-1
4fd76e7ba8313457,Salvador Becerra,5'9",155,,  --,4.57,31,3.83,58,.0.00,0,66,..0.0,0,0,0,0
9cd047a828dd7515,KB Bhullar,6'4",185,78,1991,4.31,49,5.39,45,.0.00,0,0,..0.0,0,2,-2,-2
51b1ca2a4b064101,Nick Bustamante,5'9",170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
d26394fc0e8e880a,Ricardo Barros,6'1",205,,1976,0.00,0,8.22,31,.0.00,0,100,..0.0,0,1,-1,-1
592d23aed850e652,Len Bentley,5'9",155,,1982,0.00,0,0.00,0,.0.00,0,0,..0.0,1,0,1,1
3a6ac598320ca7f2,Donovan Beard,6'2",185,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
0db70ca89e1c7374,Dieusel Berto,5'9",200,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,1,-1,-1
e05f4ce199baca91,Khadzhi Bestaev,6'6",185,76,1988,6.15,29,10.00,43,.0.00,0,0,..0.0,0,1,-1,-1
2833f50b20e96e52,Antwain Britt,6'1",205,77,1978,1.46,39,2.81,44,.1.56,40,50,..0.0,1,3,-2,-3
a95a0504fd73bd3e,Blake Bowman,6'2",170,,  --,0.00,0,0.00,0,.0.00,0,0,..0.0,0,0,0,0
2f3f12002564bb55,Steve Bruno,5'10",170,,1981,0.96,52,3.38,36,.1.94,25,46,..0.4,1,2,-1,-1
bbab3baf66128ae2,Javid Basharat,5'9",135,69,1995,5.45,58,2.53,64,.1.54,60,100,..0.5,2,0,2,2
21b1132949f2a9b0,Steve Berger,5'11",170,,1973,1.00,27,3.26,36,.0.84,40,16,..1.7,0,3,-3,-2
