id,name,id_opp,name_opp,event_id,event_name,elo,elo_opp,height_diff,reach_diff,ss_min_diff,str_acc_diff,str_a_min_diff,str_def_diff,td_avg_diff,td_acc_diff,td_def_diff,sub_avg_diff,wins_diff,losses_diff,momentum_diff,wl_diff_diff,outcome
a566371ba2ad7152,Josh Thomson,887961364be5ceb3,Bobby Green,05fbfe628658c538,UFC on Fox: Lawler vs Brown,759.4116666,796.9093387,0,0,-2.41,-1,-1.75,1,0.89,14,-17,1.1,6,3,-4,3,L
6f242453c91a5af0,Dennis Bermudez,c47df9303d318c67,Clay Guida,05fbfe628658c538,UFC on Fox: Lawler vs Brown,827.6042666,804.638518,-1,-4,2.11,13,0.81,-6,0.37,1,13,0.3,-7,-6,-3,-1,W
c47df9303d318c67,Clay Guida,6f242453c91a5af0,Dennis Bermudez,05fbfe628658c538,UFC on Fox: Lawler vs Brown,804.638518,827.6042666,1,4,-2.11,-13,-0.81,6,-0.37,-1,-13,-0.3,7,6,3,1,L
365fee2da473b177,Anthony Johnson,73e09f837f3b5ecc,Rogerio Nogueira,05fbfe628658c538,UFC on Fox: Lawler vs Brown,815.4874807,794.451882,0,3,0.86,13,-0.41,0,1.75,13,14,-0.2,-6,-1,-2,-5,W
73e09f837f3b5ecc,Rogerio Nogueira,365fee2da473b177,Anthony Johnson,05fbfe628658c538,UFC on Fox: Lawler vs Brown,794.451882,815.4874807,0,-3,-0.86,-13,0.41,0,-1.75,-13,-14,0.2,6,1,2,5,L
f2925e6db404bf1d,Robbie Lawler,31123249b0bbf52e,Matt Brown,05fbfe628658c538,UFC on Fox: Lawler vs Brown,814.6646681,853.0054535,-1,-1,-0.22,-9,1.35,4,-0.85,19,6,-1.6,5,1,0,4,W
31123249b0bbf52e,Matt Brown,f2925e6db404bf1d,Robbie Lawler,05fbfe628658c538,UFC on Fox: Lawler vs Brown,853.0054535,814.6646681,1,1,0.22,9,-1.35,-4,0.85,-19,-6,1.6,-5,-1,0,-4,L
9ba2226646046b63,Frankie Saenz,9eb069062a0cfc13,Nolan Ticman,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,750,750,0,-3,1.42,0,0.56,-13,1.8,32,2,0.1,5,1,4,4,W
9eb069062a0cfc13,Nolan Ticman,9ba2226646046b63,Frankie Saenz,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,750,750,0,3,-1.42,0,-0.56,13,-1.8,-32,-2,-0.1,-5,-1,-4,-4,L
6809c31286b08d97,Tom Watson,d156513a19acf856,Sam Alvey,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,720.6998565,750,-1,-2,0.81,-1,1.16,-5,0.05,-18,-41,-0.1,-8,-1,-1,-7,W
d156513a19acf856,Sam Alvey,6809c31286b08d97,Tom Watson,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,750,720.6998565,1,2,-0.81,1,-1.16,5,-0.05,18,41,0.1,8,1,1,7,L
7be74a12d7352df2,Sara McMann,729d4bd5a6cd0a97,Lauren Murphy,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,750.6687643,750,-1,-1,-1.36,4,-1.75,-13,3.67,34,4,0.5,7,1,-1,6,W
729d4bd5a6cd0a97,Lauren Murphy,7be74a12d7352df2,Sara McMann,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,750,750.6687643,1,1,1.36,-4,1.75,13,-3.67,-34,-4,-0.5,-7,-1,1,-6,L
b102c26727306ab6,Jussier Formiga,57ab4d7c0bc09a30,Zach Makovsky,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,755.4573109,781.8342371,1,3,-0.6,-5,-0.07,3,-1.85,7,29,0.4,5,0,6,5,W
57ab4d7c0bc09a30,Zach Makovsky,b102c26727306ab6,Jussier Formiga,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,781.8342371,755.4573109,-1,-3,0.6,5,0.07,-3,1.85,-7,-29,-0.4,-5,0,-6,-5,L
8a59d346dc976a10,Thiago Tavares,960d6cae8879ba2b,Robert Peralta,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,805.0461139,781.417723,-1,-3,-1.76,-4,-0.66,9,3.24,-24,-3,1.5,5,4,1,1,W
960d6cae8879ba2b,Robert Peralta,8a59d346dc976a10,Thiago Tavares,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,781.417723,805.0461139,1,3,1.76,4,0.66,-9,-3.24,24,3,-1.5,-5,-4,-1,-1,L
ca2efc9d7d523c43,Shawn Jordan,2c6e81426dd7573c,Jack May,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,755.117787,734,-8,-4,1.35,12,0.01,14,1.06,5,56,0.1,7,3,1,4,W
2c6e81426dd7573c,Jack May,ca2efc9d7d523c43,Shawn Jordan,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,734,755.117787,8,4,-1.35,-12,-0.01,-14,-1.06,-5,-56,-0.1,-7,-3,-1,-4,L
cf65d56b0755ed3b,Alan Jouban,fd5b6598a3b70c0a,Seth Baczynski,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,750,767.5154884,-3,-1,2.33,22,0.34,9,-0.37,34,14,-0.8,2,-2,4,4,W
fd5b6598a3b70c0a,Seth Baczynski,cf65d56b0755ed3b,Alan Jouban,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,767.5154884,750,3,1,-2.33,-22,-0.34,-9,0.37,-34,-14,0.8,-2,2,-4,-4,L
c80095f6092271a7,Tim Boetsch,0c6d9ea8306c029e,Brad Tavares,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,783.6520186,816.3393985,-1,0,-0.08,11,0.13,1,0.52,8,-20,0.8,0,6,0,-6,W
0c6d9ea8306c029e,Brad Tavares,c80095f6092271a7,Tim Boetsch,fd7acf42bd6e7e95,UFC Fight Night: Bader vs Saint Preux,816.3393985,783.6520186,1,0,0.08,-11,-0.13,-1,-0.52,-8,20,-0.8,0,-6,0,6,L
